symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
VLO,Energy,Valero Energy,2026-09-04,370.72,17.71,43.77,71.75,51.25,1.0,2356535,2834018,3262046,-18.87,-23.2,11.72,P+V-,P+V-,P+V+,⚠️ 頂部背離,94.32,35.1,2.688,3,2,2,2.5,23.84,33.47,False,True,314.47,11.26,1.226,False,375.11,375.11,-1.17,5.21,24.27,14.0,6.0,2494628.0,2034316.0,2.333,2849000.0,2422150.0,2308220.0,1.234,100.0,75.27,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,2,1,1,1.4,1,,,False
HOOD,Financials,Robinhood Markets,2026-09-04,122.11,29.19,38.24,60.52,47.12,1.0,20779075,24854083,27086896,3.2,-15.23,-14.39,P+V+,P+V-,P+V-,➡️ 中性,-7.86,66.71,-0.118,1,1,1,1.0,43.71,-1.98,False,True,102.45,21.99,1.266,False,153.86,153.86,-20.64,17.12,30.89,11.0,9.0,22949100.0,18126822.0,1.222,23675800.0,22143460.0,23185300.0,1.021,100.0,65.94,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,1,1,5,1.8,1,,,False
COIN,Financials,Coinbase,2026-09-04,184.64,24.19,12.5,1.25,9.8,1.0,9928545,8609223,9652478,27.36,-19.51,-4.48,P+V+,P+V-,P+V-,➡️ 中性,-48.64,57.55,-0.845,2,37,62,24.5,-487.47,-3458.88,False,True,163.15,12.98,1.549,False,402.16,402.16,-54.09,3.36,20.21,10.0,10.0,12068090.0,7789000.0,1.0,8136200.0,9557380.0,11023793.0,0.738,100.0,56.4,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 多頭確認,43,1,26,22.8,21,剛爆發,,False
GPN,Financials,Global Payments,2026-09-04,92.54,7.44,36.99,19.95,21.08,1.0,2594000,3380163,3420875,-25.69,-2.35,21.37,P+V-,P+V-,P+V+,⚠️ 頂部背離,-0.6,34.11,-0.018,4,2,28,8.2,0.63,5.43,False,True,84.64,6.66,1.229,False,95.88,95.88,-3.48,0.78,7.45,9.0,11.0,2890144.0,2351700.0,0.818,2970600.0,2533050.0,2533746.0,1.172,88.57,58.72,多頭,頭頭高·底底高,,8,12,3,8.6,4,,,False
MRNA,Health Care,Moderna,2026-09-04,145.55,143.35,182.13,192.09,177.42,1.0,33470120,15451155,11374751,543.04,111.71,-1.55,P+V+,P+V+,P+V-,🚀 健康多頭,135.36,132.2,1.024,1,1,1,1.0,4.33,12.37,False,True,85.5,21.37,1.855,False,176.66,176.66,-17.61,5.48,145.99,9.0,11.0,44837655.0,24169409.0,0.818,14933900.0,24282610.0,42478600.0,0.352,100.0,63.19,多頭,頭頭高·底底高,,1,1,28,6.4,1,,🔥 追高風險,False
VEEV,Health Care,Veeva Systems,2026-09-04,275.09,17.21,54.03,47.97,41.79,1.0,1943210,2083240,2543313,18.79,-30.64,53.93,P+V+,P+V-,P+V+,➡️ 中性,-15.56,45.26,-0.344,2,3,6,3.1,5.77,4.91,False,True,220.0,21.19,1.467,False,310.5,310.5,-11.4,-0.58,19.36,11.0,9.0,2267954.0,1546300.0,1.222,1152100.0,2290450.0,1975520.0,0.583,100.0,65.92,多頭,頭頭高·底底高,空轉多預警,4,1,25,7.0,3,,,False
MRK,Health Care,Merck & Co.,2026-09-04,150.33,14.83,25.9,27.29,23.83,1.0,10869365,10700243,10082492,23.22,13.05,-23.68,P+V+,P+V+,P+V-,🚀 健康多頭,56.86,30.17,1.885,3,11,16,8.0,49.43,13.15,False,True,134.59,7.4,1.189,False,156.92,156.92,-4.2,1.33,16.92,11.0,9.0,11707900.0,9844488.0,1.222,4395400.0,9510750.0,11921746.0,0.369,99.83,62.3,多頭,頭頭高·底底高,,9,8,27,12.2,8,,🚀 暴漲中,False
CPRT,Industrials,Copart,2026-09-04,33.72,13.96,9.59,-12.37,-0.3,0.667,9959475,11760263,10285193,-13.82,33.49,20.82,P+V-,P+V+,P-V+,➡️ 中性,-38.93,26.36,-1.477,1,16,60,17.3,5.71,-8.12,True,True,30.08,7.73,1.223,False,49.16,49.16,-31.41,2.21,13.69,10.0,9.0,10913850.0,8925322.0,1.111,6588900.0,7514230.0,9871700.0,0.667,97.16,64.09,多頭,頭頭高·底底高,空轉多預警,39,2,26,21.6,22,剛爆發,,False
DE,Industrials,Deere & Company,2026-09-04,693.53,13.83,17.5,12.62,14.14,1.0,1355275,1244055,1269533,28.59,-3.93,-15.87,P+V+,P+V-,P+V-,➡️ 中性,32.82,29.91,1.097,2,7,14,5.9,8.3,14.07,False,True,618.75,13.47,1.428,False,705.88,705.88,-1.75,10.03,11.71,10.0,10.0,1594100.0,1116450.0,1.0,1053800.0,1357530.0,1548606.0,0.68,100.0,68.3,擴散,頭頭高·底底低,多頭確認,5,1,25,7.4,5,,,False
EXPD,Industrials,Expeditors International,2026-09-04,188.8,5.47,17.9,28.19,19.94,1.0,761510,1182149,1160633,-45.34,3.78,-19.29,P+V-,P+V+,P+V-,⚠️ 量能背離,49.35,25.84,1.909,3,6,3,3.9,19.93,27.77,False,True,178.3,4.23,0.907,False,192.28,192.28,-1.81,-1.14,5.65,13.0,7.0,735100.0,810557.0,1.857,505200.0,739310.0,726286.0,0.696,96.66,61.13,多頭,頭頭高·底底高,,3,3,24,7.2,4,,,False
SNDK,Information Technology,Sandisk,2026-09-04,1740.0,40.56,-1.12,207.74,113.73,0.667,13284545,13959887,14971300,-22.09,-12.66,17.5,P+V-,P-V-,P+V+,⚠️ 頂部背離,1668.36,115.26,14.475,1,32,2,10.5,13.72,59.67,False,True,1550.25,21.01,1.122,False,2354.39,2354.39,-26.1,17.17,43.54,13.0,7.0,13810361.0,12308028.0,1.857,16487100.0,11825320.0,12683853.0,1.3,100.0,61.24,多頭,頭頭高·底底高,空轉多預警,2,1,4,2.0,2,,🔥 追高風險,False
CRM,Information Technology,Salesforce,2026-09-04,259.23,31.25,37.69,32.9,33.69,1.0,16432265,15103170,14551729,28.23,7.88,47.38,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-22.49,45.94,-0.489,2,2,24,6.4,80.36,24.07,False,True,191.65,28.59,1.787,False,268.27,269.11,-3.37,1.26,34.5,10.0,10.0,21072470.0,11792060.0,1.0,10490600.0,20371270.0,18083713.0,0.58,100.0,76.63,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 多頭確認,17,1,30,13.2,9,剛爆發,🚀 暴漲中,True
SMCI,Information Technology,Supermicro,2026-09-04,39.59,25.84,-15.59,29.04,17.08,0.667,54843980,56114552,48512368,25.15,37.17,67.49,P+V+,P-V+,P+V+,➡️ 中性,-22.96,87.73,-0.262,3,52,27,22.5,77.55,34.51,False,True,31.71,18.19,1.589,False,58.78,58.78,-32.65,6.77,27.18,12.0,8.0,64395483.0,40516725.0,1.5,53548400.0,36358150.0,39635713.0,1.351,100.0,62.66,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,24,1,1,10.2,5,剛爆發,,False
CTVA,Materials,Corteva,2026-09-04,87.86,15.14,13.67,11.81,13.11,1.0,4599025,4534607,4165459,-1.05,19.45,-2.53,P+V-,P+V+,P+V-,⚠️ 量能背離,7.04,25.27,0.278,1,7,4,3.4,2.93,27.11,False,True,83.19,11.46,1.146,False,90.87,90.97,-3.31,4.94,14.6,12.0,8.0,4846241.0,4228200.0,1.5,4274300.0,5327240.0,4924980.0,0.868,100.0,64.6,擴散,頭頭高·底底低,,3,1,11,3.8,2,,,False
MOS,Materials,Mosaic Company (The),2026-09-04,25.85,10.14,12.88,-1.67,4.92,0.667,7837530,8694007,9327498,1.7,-12.72,48.25,P+V+,P+V-,P-V+,➡️ 中性,-26.45,42.61,-0.621,3,8,13,6.5,-5.88,-77.32,False,True,22.73,12.16,1.308,False,35.98,36.99,-28.16,9.53,12.1,9.0,11.0,9004800.0,6882490.0,0.818,8508100.0,7492730.0,8327440.0,1.022,96.24,67.08,擴散,頭頭高·底底低,多頭確認,10,5,5,7.0,5,,,False
NEM,Materials,Newmont,2026-09-04,128.09,9.46,18.49,8.55,11.26,1.0,8137915,8267426,8653992,7.22,-8.55,-17.66,P+V+,P+V-,P+V-,➡️ 中性,49.41,48.46,1.02,4,4,9,5.0,5.68,33.45,False,True,106.94,10.64,0.891,False,135.01,135.29,-5.12,0.29,13.61,12.0,8.0,7758025.0,8707750.0,1.5,5745900.0,8378040.0,8451473.0,0.68,96.38,60.72,多頭,頭頭高·底底高,空轉多預警,4,4,14,6.0,3,,,False
ARE,Real Estate,Alexandria Real Estate Equities,2026-09-04,52.65,8.89,0.42,3.76,4.21,1.0,1954215,1904296,2089722,7.95,-16.3,-16.85,P+V+,P+V-,P+V-,➡️ 中性,-37.7,45.15,-0.835,1,10,14,6.3,26.17,1359.96,False,True,50.73,7.87,1.403,False,83.17,88.24,-36.7,2.09,5.85,8.0,12.0,2360725.0,1683208.0,0.667,909300.0,1798480.0,2104873.0,0.432,88.89,56.28,空頭,頭頭低·底底低,,8,2,23,8.6,4,剛爆發,,False
AMT,Real Estate,American Tower,2026-09-04,175.85,3.99,-8.45,-5.75,-3.99,0.333,1927420,2939573,3035177,-38.97,-6.11,-3.9,P+V-,P-V-,P-V-,➡️ 中性,-9.64,25.83,-0.373,3,28,27,15.3,20.65,17.04,False,True,171.12,5.25,0.754,False,194.23,199.4,-9.46,-0.22,1.92,13.0,7.0,1730246.0,2293600.0,1.857,1931600.0,2052280.0,2010386.0,0.961,92.12,52.86,擴散,頭頭高·底底低,,25,1,7,11.8,9,剛爆發,,False
CCI,Real Estate,Crown Castle,2026-09-04,75.83,3.02,-18.21,-13.94,-10.77,0.333,2368540,3996616,3608878,-48.55,24.07,9.62,P+V-,P-V+,P-V+,➡️ 中性,-17.6,30.42,-0.579,4,30,29,16.8,36.09,6.18,False,False,76.41,4.46,0.981,False,96.97,100.5,-21.8,-0.41,0.32,10.0,9.0,2260150.0,2304588.0,1.111,2460000.0,2508730.0,2411720.0,1.02,83.86,48.93,空頭,頭頭低·底底低,,29,5,5,14.6,18,剛爆發,,False
CEG,Utilities,Constellation Energy,2026-09-04,298.96,10.72,13.16,-7.57,2.19,0.667,2451485,3132460,3215940,-14.48,-5.06,7.3,P+V-,P+V-,P-V+,➡️ 中性,-10.15,41.47,-0.245,1,2,20,5.1,11.73,5.3,False,True,266.13,11.25,0.975,False,410.41,412.7,-27.16,8.03,10.94,12.0,8.0,2426725.0,2488625.0,1.5,2896300.0,2457060.0,2477626.0,1.169,99.34,66.87,多頭,頭頭高·底底高,多頭確認,4,1,6,3.2,1,,,False
AWK,Utilities,American Water Works,2026-09-04,140.7,4.57,15.86,5.04,7.62,1.0,2161920,2268383,2099266,-3.55,17.52,26.3,P+V-,P+V+,P+V+,⚠️ 頂部背離,-3.84,21.14,-0.182,2,1,3,1.9,3.97,-7.4,False,True,134.56,5.21,1.162,False,142.27,145.64,-1.1,1.74,4.68,9.0,11.0,2341755.0,2014781.0,0.818,2074100.0,2035810.0,2066006.0,1.004,86.11,61.19,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,1,6,10,4.8,2,,,False
ETR,Utilities,Entergy,2026-09-04,107.27,2.14,-1.25,2.54,1.49,0.667,2097530,2794329,3077070,-22.86,-16.83,14.93,P+V-,P-V-,P+V+,⚠️ 頂部背離,24.44,18.51,1.321,4,14,4,7.0,2.39,2.26,False,False,109.88,4.01,0.982,False,117.75,118.45,-8.9,1.44,0.68,10.0,10.0,2078890.0,2116170.0,1.0,2794800.0,2198180.0,2097760.0,1.332,83.18,48.48,空頭,頭頭低·底底低,多轉空預警,5,10,1,6.2,3,,,False
