symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
BKR,Energy,Baker Hughes,2022-02-21,26.77,9.36,28.81,29.68,24.38,1.0,3,5,13,5.6,-12.84,-25.06,False,True,24.02,8.84,1.008,False,27.32,-2.03,0.24,8.8,10.0,10.0,8537720.0,8469450.0,1.0,7092200.0,8607660.0,8249140.0,0.86,88.02,13,11,17,13.0,16,
HAL,Energy,Halliburton,2022-02-21,29.7,3.73,50.54,58.96,43.05,1.0,11,1,6,7.0,5.06,1.4,False,True,25.75,11.25,0.973,False,31.33,-5.22,-1.33,5.51,11.0,9.0,12578518.0,12930900.0,1.222,13779600.0,12390960.0,12288800.0,1.121,88.13,4,10,9,7.4,5,吃老本
AXP,Financials,American Express,2022-02-21,183.2,9.4,23.83,15.43,16.03,1.0,3,1,11,4.0,18.71,29.38,False,True,166.42,10.6,1.075,False,188.72,-2.93,-1.02,12.69,12.0,8.0,4226458.0,3931775.0,1.5,5426200.0,4108660.0,4178826.0,1.298,98.52,4,6,5,5.0,2,
FITB,Financials,Fifth Third Bancorp,2022-02-21,40.43,8.14,13.99,23.56,17.31,1.0,6,10,2,6.4,2.89,4.53,False,True,38.97,12.23,1.033,False,42.58,-5.04,-0.21,8.73,12.0,8.0,6374750.0,6168212.0,1.5,7910900.0,6224360.0,6121580.0,1.292,95.74,2,8,6,5.2,3,吃老本
MTB,Financials,M&T Bank,2022-02-21,159.75,7.11,20.62,31.68,22.77,1.0,12,2,1,6.8,6.96,44.73,False,True,147.42,10.21,0.859,False,162.05,-1.42,0.9,9.14,11.0,9.0,1239009.0,1441888.0,1.222,1530100.0,1360450.0,1287106.0,1.189,89.21,1,14,9,7.8,6,吃老本
HSIC,Health Care,Henry Schein,2022-02-21,87.32,15.35,18.58,16.07,16.52,1.0,1,6,8,3.9,17.05,14.79,False,True,77.39,15.26,1.179,False,87.55,-0.26,3.95,16.78,10.0,10.0,1199910.0,1018120.0,1.0,1177300.0,1322860.0,1175440.0,1.002,97.28,5,12,7,8.2,2,吃老本
ABBV,Health Care,AbbVie,2022-02-21,127.28,8.43,29.68,27.88,23.47,1.0,8,1,3,4.9,0.84,3.52,False,True,116.61,7.52,1.189,False,127.98,-0.55,3.15,9.98,12.0,8.0,9240066.0,7770237.0,1.5,8320700.0,8827730.0,8378573.0,0.993,100.0,2,1,11,3.4,1,
MCK,Health Care,McKesson Corporation,2022-02-21,269.22,6.65,24.53,37.53,26.56,1.0,18,3,1,10.1,13.55,32.02,False,True,249.66,6.04,0.947,False,276.41,-2.6,0.74,7.95,10.0,10.0,1187640.0,1254510.0,1.0,1071800.0,1117020.0,1206833.0,0.888,86.63,1,24,21,14.2,11,吃老本
HWM,Industrials,Howmet Aerospace,2022-02-21,35.3,16.29,24.42,9.17,14.76,1.0,2,1,12,3.7,4.13,6.49,False,True,32.41,9.37,1.317,False,35.51,-0.59,2.2,16.75,12.0,8.0,4002450.0,3038462.0,1.5,3493000.0,2999150.0,3229806.0,1.081,100.0,3,1,13,4.2,3,
RTX,Industrials,RTX Corporation,2022-02-21,89.44,9.23,18.87,16.21,15.13,1.0,8,3,2,5.3,5.72,16.0,False,True,81.59,9.54,1.004,False,89.57,-0.15,4.56,10.51,14.0,6.0,6455092.0,6429100.0,2.333,8692300.0,6558340.0,6462660.0,1.345,100.0,2,1,5,2.2,1,
NOC,Industrials,Northrop Grumman,2022-02-21,382.63,8.18,16.19,13.23,12.71,1.0,10,6,7,8.2,0.63,10.82,False,True,361.39,8.24,0.98,False,383.95,-0.34,3.31,9.98,12.0,8.0,972100.0,991912.0,1.5,1260000.0,1190980.0,1013220.0,1.244,96.96,6,10,7,7.8,6,
ON,Information Technology,ON Semiconductor,2022-02-21,63.5,18.12,5.31,39.56,25.64,1.0,2,15,1,5.7,15.98,18.25,False,True,62.36,15.44,1.093,False,71.26,-10.89,5.5,18.32,13.0,7.0,8807646.0,8055814.0,1.857,6917500.0,6853470.0,8670313.0,0.798,100.0,1,1,20,4.8,2,
COHR,Information Technology,Coherent Corp.,2022-02-21,70.67,17.69,12.73,11.12,13.16,1.0,4,6,17,7.2,6.44,4.77,False,True,67.8,12.33,1.014,False,92.11,-23.28,-3.68,19.03,14.0,6.0,1476800.0,1456633.0,2.333,899200.0,1309990.0,1472893.0,0.61,100.0,9,1,26,9.2,4,剛爆發
GDDY,Information Technology,GoDaddy,2022-02-21,83.3,14.11,24.72,12.39,15.9,1.0,8,2,14,7.4,25.73,56.89,False,True,77.64,9.77,1.075,False,90.43,-7.88,0.3,19.34,11.0,9.0,2107700.0,1960733.0,1.222,1801100.0,2596280.0,2228013.0,0.808,98.87,5,10,19,9.8,5,
FCX,Materials,Freeport-McMoRan,2022-02-21,43.49,28.58,24.85,27.4,27.06,1.0,2,3,3,2.5,2.15,9.93,False,True,38.68,11.79,1.066,False,43.51,-0.06,7.24,24.91,13.0,7.0,19740307.0,18520800.0,1.857,29087900.0,17404760.0,18499680.0,1.572,100.0,3,1,1,1.8,2,
MOS,Materials,Mosaic Company (The),2022-02-21,44.14,24.54,40.54,52.39,42.46,1.0,4,1,2,2.7,-1.29,-12.51,False,True,37.11,15.74,1.173,False,44.18,-0.08,7.63,25.42,14.0,6.0,7725542.0,6584183.0,2.333,12150300.0,8030960.0,7752346.0,1.567,100.0,2,1,2,1.6,1,
NUE,Materials,Nucor,2022-02-21,121.74,30.32,14.6,9.42,15.94,1.0,1,5,6,3.2,2.42,-1.89,False,True,105.09,15.12,1.314,False,122.16,-0.34,7.53,34.43,13.0,7.0,3792676.0,2887214.0,1.857,4722500.0,2823190.0,3041446.0,1.553,100.0,5,1,3,3.0,4,
HST,Real Estate,Host Hotels & Resorts,2022-02-21,14.77,11.74,14.12,14.19,13.56,1.0,1,1,4,1.6,600.0,47.09,False,True,13.85,11.84,1.076,False,15.56,-5.06,-2.85,13.02,12.0,8.0,9035916.0,8398225.0,1.5,8988000.0,9591030.0,9206886.0,0.976,98.0,1,3,11,3.8,1,
BXP,Real Estate,"BXP, Inc.",2022-02-21,96.83,8.97,11.49,11.07,10.65,1.0,2,3,8,3.5,44.44,11.16,False,True,92.26,7.55,1.007,False,100.39,-3.55,1.18,11.76,11.0,9.0,1168636.0,1160233.0,1.222,855500.0,1178690.0,1087900.0,0.786,93.49,3,5,18,6.8,5,
WY,Real Estate,Weyerhaeuser,2022-02-21,33.72,2.41,6.17,15.62,9.95,1.0,7,5,2,5.4,1.22,7.54,False,True,33.34,11.68,1.01,False,35.74,-5.65,0.08,7.17,12.0,8.0,4466733.0,4421225.0,1.5,4572500.0,4931670.0,4490006.0,1.018,94.51,4,4,8,4.8,3,
EXC,Utilities,Exelon,2022-02-21,36.55,5.04,12.71,23.54,16.21,1.0,2,4,2,2.6,14.93,-0.48,False,True,34.71,6.19,1.313,False,37.46,-2.42,2.88,7.29,11.0,9.0,14600547.0,11121727.0,1.222,7981400.0,10111550.0,11298566.0,0.706,96.84,1,2,18,4.8,2,
ATO,Utilities,Atmos Energy,2022-02-21,98.31,3.47,17.58,13.56,12.04,1.0,3,1,6,3.0,0.73,-3.78,False,True,93.94,6.64,0.867,False,98.54,-0.23,2.28,4.74,11.0,9.0,1163181.0,1341955.0,1.222,1311100.0,1313070.0,1210740.0,1.083,87.25,4,10,10,7.6,5,吃老本
SRE,Utilities,Sempra,2022-02-21,61.5,3.35,17.24,9.11,9.7,1.0,4,2,9,4.4,8.16,0.45,False,True,58.39,8.06,1.196,False,61.72,-0.36,4.47,4.03,11.0,8.0,3346418.0,2797225.0,1.375,4331200.0,2703580.0,2621946.0,1.652,95.77,6,3,2,4.0,1,
